Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Baseline_Sales,Holiday_Uplift_Index,Fuel_Sensitivity,Fuel_Sensitivity_Index,FS_RollingCorr_12w,Temp_Band,MA_4w,MA_12w,STD_4w,STD_12w,CV_12w,Z_12w,Sales_Growth_Rate,Shock_Recovery,Holiday_Uplift_Score,Inflation_Adj_Sales,Basket_Size_Proxy,Resilience_Index
18,2011-05-20,994610.43,0,57.55,4.101,134.6803871,8.975,1078349.7187969924,-0.078,242528.75640087784,0.7510109646250752,0.1947749108335198,Mild,1006831.2925000001,1002867.0983333333,40165.47019589859,52633.454791054,0.05248298092391867,-0.15687110728548617,0.14473309573928006,12220.862500000047,-0.006,1558939.9772428782,110820.1,0.948
18,2011-05-27,1065214.14,0,64.6,4.034,134.7677742,8.975,1078349.7187969924,-0.012,264059.03321764997,0.8176813017874126,0.5247593958527564,Mild,1029606.23,1003025.7250000001,41243.848222778826,52834.663672927396,0.05267528275301951,1.177038154060689,7.098629560922642,0.0,-0.006,1668520.7349602792,118686.81,0.947
18,2011-06-03,1178039.0,0,70.9,3.973,134.8551613,8.975,1078349.7187969924,0.092,296511.20060407754,0.9181722039580846,0.5083633057418742,Hot,1057759.1375,1017636.1208333335,86952.00473983673,73096.7627391721,0.07182996086981837,2.1943910120756636,10.591753879647147,0.0,-0.006,1844050.611932862,131257.83,0.928
18,2011-06-10,1044079.2,0,69.49,3.924,134.9425484,8.975,1078349.7187969924,-0.032,266075.2293577982,0.8239246249733165,0.4392112956728566,Mild,1070485.6925,1025818.5883333334,77566.8776509379,69754.59737794325,0.06799896021700567,0.26178362936749844,-11.37142318717802,26406.492499999935,-0.006,1633297.4247607244,116331.94,0.932
18,2011-06-17,1045859.39,0,63.23,3.873,135.0837333,8.975,1078349.7187969924,-0.03,270038.57216627937,0.8361974537706465,0.301799089568607,Mild,1083297.9324999999,1034263.2625000001,63881.783698886145,64989.30119909786,0.06283632374411816,0.17843133078896553,0.17050334878809803,37438.542499999865,-0.006,1634372.2743282628,116530.29,0.937
18,2011-06-24,1056478.65,0,67.41,3.851,135.2652667,8.975,1078349.7187969924,-0.02,274338.7821345105,0.8495134204389189,-0.0029695797005695303,Mild,1081114.06,1044129.5524999999,64848.07895355772,57630.87168422156,0.05519513507326148,0.2142792072912724,1.0153621128744517,24635.41000000015,-0.006,1648751.3829080588,117713.5,0.945
18,2011-07-01,1087051.26,0,69.75,3.815,135.4468,8.89,1078349.7187969924,0.008,284941.35255570116,0.882345183392266,-0.1837772022217885,Mild,1058367.125,1049838.7158333333,19890.820111802015,58255.605145090085,0.05549005220182643,0.6387804928639222,2.8938218486478817,0.0,-0.006,1694189.6166075633,122277.98,0.945
18,2011-07-08,1048802.62,0,73.12,3.784,135.6283333,8.89,1078349.7187969924,-0.027,277167.71141649055,0.8582734410667584,-0.3041767773509293,Hot,1059547.98,1054892.4575,18874.069117226143,54955.28382951704,0.05209562684688836,-0.11081441265760497,-3.518568204410144,10745.35999999987,-0.006,1632390.5792081167,117975.55,0.948
18,2011-07-15,974916.13,0,74.36,3.827,135.7837419,8.89,1078349.7187969924,-0.096,254746.83302848184,0.7888452802342024,-0.1298507747092291,Hot,1041812.165,1043980.4633333334,47559.1822837719,56881.51360030551,0.05448522802686181,-1.2141788950736083,-7.044842241145444,66896.03500000003,-0.006,1515654.5379711455,109664.36,0.946
18,2011-07-22,991262.46,0,78.68,3.882,135.8738387,8.89,1078349.7187969924,-0.081,255348.39258114374,0.7907080606592062,-0.04122781412887744,Hot,1025508.1175,1045409.4691666666,51841.124255768336,55155.966844818104,0.052760156160422865,-0.9817071889793871,1.6766908964774174,34245.65750000009,-0.006,1540045.510809383,111503.09,0.947
18,2011-07-29,954148.64,0,73.85,3.898,135.9639355,8.89,1078349.7187969924,-0.115,244779.02514109798,0.7579791135668238,-0.05455337956901075,Hot,992282.4624999999,1036136.2416666667,40625.7165347595,60572.944058958215,0.058460404745156104,-1.3535350302086138,-3.744096190225943,38133.82249999989,-0.006,1481402.4200224984,107328.31,0.942
18,2011-08-05,1002806.39,0,74.58,3.903,136.0540323,8.89,1078349.7187969924,-0.07,256932.20343325648,0.7956124659490382,0.07121210308779137,Hot,980783.4049999999,1036939.0258333334,21123.90497781435,60013.029404781635,0.05787517675550143,-0.5687537551739354,5.099598527961002,0.0,-0.006,1555916.9642389857,112801.62,0.942
18,2011-08-12,928470.83,0,73.57,3.88,136.144129,8.89,1078349.7187969924,-0.139,239296.60567010308,0.7410023344149711,0.28044194148117746,Hot,969172.08,1031427.3925000001,34164.05127575761,66896.32612539978,0.06485800804965511,-1.5390465884031361,-7.412752924320721,40701.25,-0.006,1439627.3445469786,104439.91,0.935
18,2011-08-19,932679.79,0,69.24,3.82,136.183129,8.89,1078349.7187969924,-0.135,244157.01308900525,0.756053000234191,0.32256434456428473,Mild,954526.4125,1020382.8633333333,34094.316405794976,71587.24374593762,0.07015723834490925,-1.2251215264634372,0.4533217268656742,21846.62249999994,-0.006,1445739.3399716993,104913.36,0.93
18,2011-08-26,1147906.46,0,70.32,3.796,136.2136129,8.89,1078349.7187969924,0.065,302398.9620653319,0.9364041591295788,-0.3859411609366872,Hot,1002965.8674999999,1017871.8183333334,102465.35038699237,65853.29028349358,0.06469703659869666,1.9746111562061215,23.076158860480934,0.0,-0.006,1778962.2351339452,129123.34,0.935
18,2011-09-02,540922.94,0,68.23,3.784,136.2440968,8.89,1078349.7187969924,-0.498,142950.03699788582,0.44265697302105095,0.17976603474319813,Mild,887495.005,975942.13,252749.55005796417,151777.17961706503,0.15551862651637452,-2.866169941341358,-52.877437417679495,346572.06500000006,-0.006,838105.0290087659,60846.22,0.844
18,2011-09-09,951549.61,1,68.11,3.809,136.2745806,8.89,1078349.7187969924,-0.118,249816.122341822,0.7735769143545093,0.15729145600643502,Mild,893264.7,968082.9816666666,254255.6599364855,150261.83571999116,0.15521586327372275,-0.11003041183042696,75.9122306774418,0.0,0.078,1473999.453406722,107035.95,0.845
18,2011-09-16,845715.37,0,66.23,3.809,136.3145,8.89,1078349.7187969924,-0.216,222030.813861906,0.6875373385385363,0.17535205345432767,Mild,871523.595,950519.375,253478.80168202767,151304.35518233632,0.15918071652388602,-0.692670114311654,-11.122303964792756,25808.224999999977,-0.006,1309673.106535002,95131.09,0.841
18,2011-09-23,853073.17,0,60.44,3.758,136.367,8.89,1078349.7187969924,-0.209,227001.90792974987,0.702930754999892,0.27328031711999984,Mild,797815.2725,931021.2008333333,177928.6107782999,147128.80830502138,0.15802949296249122,-0.5297944823404988,0.87000901970129,0.0,-0.006,1320558.78229432,95958.74,0.842
18,2011-09-30,847348.08,0,69.01,3.684,136.4195,8.89,1078349.7187969924,-0.214,230007.62214983712,0.7122382052557449,0.37150784971376793,Mild,874421.5575,914233.3225000001,51515.397426475254,143926.2698580172,0.1574283788567739,-0.4647187936294205,-0.6711135927531364,27073.477500000037,-0.006,1311191.5365161302,95314.74,0.843
18,2011-10-07,1019741.1,0,54.65,3.633,136.472,8.471,1078349.7187969924,-0.054,280688.4393063584,0.8691756750450731,0.13460816316380367,Mild,891469.43,917968.7366666667,85572.62342378052,146207.98724190507,0.15927338415991849,0.6960793678456715,20.345006269442422,0.0,-0.006,1577346.5070993465,120380.25,0.841
18,2011-10-14,953533.95,0,60.26,3.583,136.5150968,8.471,1078349.7187969924,-0.116,266127.2536980184,0.8240857227767794,0.02245710522571701,Mild,918424.075,914824.6941666667,83307.424092788,144888.30348271746,0.15837821651141512,0.2671661887320708,-6.49254501951525,0.0,-0.006,1474470.9485131528,112564.51,0.842
18,2011-10-21,1048212.62,0,55.83,3.618,136.5017742,8.471,1078349.7187969924,-0.028,289721.5644002211,0.8971475167804404,-0.11948774627507004,Mild,967208.9375,922663.3591666665,89209.22059826336,149674.6335955336,0.1622201988499003,0.8388145527224458,9.929239540972823,0.0,-0.006,1621032.8986425765,123741.31,0.838
18,2011-10-28,1106642.63,0,45.61,3.604,136.4884516,8.471,1078349.7187969924,0.026,307059.5532741398,0.9508360770241501,-0.3285140065118644,Mild,1032032.575,931316.3791666665,63617.52548858381,157524.7238907125,0.16914200954101571,1.1130078282503209,5.574251720037471,0.0,-0.006,1711560.401509237,130638.96,0.831
18,2011-11-04,1100625.06,0,38.29,3.586,136.475129,8.471,1078349.7187969924,0.021,306922.771890686,0.9504125218125751,-0.4387510972929278,Cold,1052253.565,945662.565,70851.63734252691,164908.239136245,0.17438380796668737,0.9396892223921701,-0.5437681358795854,0.0,-0.006,1702419.654130948,129928.59,0.826
18,2011-11-11,1079931.63,0,45.69,3.57,136.4618065,8.471,1078349.7187969924,0.001,302501.8571428571,0.9367227825067572,-0.5018762708748892,Mild,1083852.9849999999,957933.5516666666,26370.96295423537,169275.1135360794,0.17670861746262573,0.7207088849911213,-1.8801525380496176,3921.3549999999814,-0.006,1670574.6468187773,127485.73,0.823
18,2011-11-18,1056992.18,0,47.88,3.571,136.4666667,8.471,1078349.7187969924,-0.02,295993.3295995519,0.9165685722550577,-0.7303372636450799,Mild,1086047.875,950357.3616666667,22496.51914457983,161872.235470066,0.17032775458926988,0.6587591628896269,-2.12415761912631,29055.695000000065,-0.006,1635030.775203062,124777.73,0.83
18,2011-11-25,1624170.99,1,41.97,3.536,136.4788,8.471,1078349.7187969924,0.506,459324.375,1.4223370748431017,-0.6558946733849489,Mild,1215429.9649999999,1040628.0324999999,273076.1323841069,208202.6020941786,0.20007398954455768,2.8027649588934516,53.65969784185158,0.0,0.078,2512159.991757611,191733.09,0.8
18,2011-12-02,1188047.61,0,46.25,3.501,136.4909333,8.471,1078349.7187969924,0.102,339345.21850899747,1.0508113910917107,-0.700694549584396,Mild,1237285.6025,1060336.1991666667,264178.3954229591,210187.8344333322,0.19822753820771355,0.6076061023115072,-26.852060693437206,49237.992499999935,-0.006,1837429.9140294173,140248.8,0.802
18,2011-12-09,1368471.23,0,42.36,3.47,136.5030667,8.471,1078349.7187969924,0.269,394372.11239193083,1.2212068578751865,-0.7421639381168215,Mild,1309420.5025,1103899.1874999998,245632.71689913058,215760.9099033682,0.19545345475976109,1.2262278770445156,15.186564787584555,0.0,-0.006,2116284.2706630165,161547.78,0.805
18,2011-12-16,1516924.23,0,35.52,3.445,136.5335161,8.471,1078349.7187969924,0.407,440326.3367198839,1.363508030129118,-0.7940076740678682,Cold,1424403.5150000001,1159220.1091666666,189261.42511146996,230223.53067759774,0.1986020850199877,1.5537252850763457,10.848090682914835,0.0,-0.006,2345337.538834094,179072.63,0.801
18,2011-12-23,1882393.4,0,35.78,3.413,136.5883871,8.471,1078349.7187969924,0.746,551536.3023732787,1.7078791670644293,-0.836384735267199,Cold,1488959.1175,1245473.8858333335,294752.80521342997,289116.2856614284,0.23213355892081491,2.2029873298543112,24.092776868624476,0.0,-0.006,2909225.300016123,222216.2,0.768
18,2011-12-30,1010562.49,1,32.36,3.402,136.6432581,8.471,1078349.7187969924,-0.063,297049.5267489712,0.9198391767466279,-0.56212689099914,Cold,1444587.8375,1244709.0016666667,361053.0914079242,289779.1550474405,0.23280875663261524,-0.8080170971177482,-46.315021610254256,434025.3474999999,0.078,1561189.8043034435,119296.72,0.767
18,2012-01-06,977286.07,0,31.27,3.439,136.698129,8.075,1078349.7187969924,-0.094,284177.397499273,0.8799795314490796,-0.39272989890037235,Cold,1346791.5475,1246688.345,434126.9979571708,287683.0082775497,0.23075775869032425,-0.9364552901924855,-3.29286118664468,369505.47750000015,-0.006,1509175.9617031063,121026.14,0.769
18,2012-01-13,890130.25,0,35.25,3.523,136.753,8.075,1078349.7187969924,-0.175,252662.5745103605,0.7823911960940313,-0.34507060058367456,Cold,1190093.0525,1233514.8141666667,464318.6724311207,300913.03553264507,0.24394764625176776,-1.141142202626227,-8.918148193803678,299962.8025,-0.006,1374033.8720076017,110232.85,0.756
18,2012-01-20,937522.77,0,24.2,3.542,136.8564194,8.075,1078349.7187969924,-0.131,264687.39977413893,0.8196270923844949,-0.36088096465624664,Cold,953875.395,1219421.4925,51936.943495477426,311180.5209777349,0.25518700702885544,-0.9059009272632779,5.32422305612017,16352.625,-0.006,1446096.8900416535,116101.89,0.745
18,2012-01-27,825584.22,0,30.44,3.568,136.9598387,8.075,1078349.7187969924,-0.234,231385.71188340805,0.7165055775686524,-0.42594766263881606,Cold,907630.8275,1196501.4224999999,65277.09411743926,330269.5500407856,0.27602938352610745,-1.123074175182649,-11.93982200560313,82046.60750000004,-0.006,1272473.9155916339,102239.53,0.724
18,2012-02-03,1049772.04,0,37.62,3.633,137.0632581,8.075,1078349.7187969924,-0.027,288954.5939994495,0.8947725275665004,-0.41647730090759116,Cold,925752.3200000001,1193988.1233333333,94555.12425877481,331350.25791428523,0.2775155392578223,-0.4352375768201138,27.15505148584356,0.0,-0.006,1616794.0092486732,130002.73,0.722
18,2012-02-10,1161615.51,1,32.83,3.655,137.1666774,8.075,1078349.7187969924,0.077,317815.4610123119,0.9841426620482825,-0.35313696982812937,Cold,993623.635,1202706.7341666666,144635.7096263467,328784.3801759305,0.27337036605497944,-0.1249792467168877,10.654072097405077,0.0,0.078,1787699.5232198841,143853.31,0.727
18,2012-02-17,1115985.81,0,32.87,3.703,137.2583103,8.075,1078349.7187969924,0.035,301373.42965163384,0.9332285106056872,-0.3807577506517508,Cold,1038239.395,1160357.9691666667,149020.57593144893,301127.9160549023,0.2595129469151344,-0.14735319045802664,-3.9281242035068886,0.0,-0.006,1716329.8876328738,138202.58,0.74
18,2012-02-24,1037861.11,0,36.34,3.751,137.3411034,8.075,1078349.7187969924,-0.038,276689.1788856305,0.8567916243002069,-0.3781098120603828,Cold,1091308.6175,1147842.4275,58120.41033080725,302987.7493774519,0.2639628420404001,-0.36298932127116795,-7.0005101588164536,53447.50749999995,-0.006,1595215.8182414137,128527.69,0.736
18,2012-03-02,1047178.91,0,33.59,3.827,137.4238966,8.075,1078349.7187969924,-0.029,273629.1899660308,0.8473161078115475,-0.3306634037465392,Cold,1090660.335,1121068.0675000001,58749.209991531105,295830.2673713307,0.26388252056009137,-0.24976875475440544,0.8977887224235648,43481.42499999993,-0.006,1608567.7946410782,129681.6,0.736
18,2012-03-09,1084894.47,0,38.1,3.876,137.5066897,8.075,1078349.7187969924,0.006,279900.53405572753,0.8667358592842922,-0.20319026207258267,Cold,1071480.0750000002,1085065.5875000001,35969.83861114038,268281.2809849164,0.24724890741677524,-0.0006378286974475435,3.601634796101827,0.0,-0.006,1665499.1269731594,134352.26,0.753
18,2012-03-16,1022018.43,0,45.84,3.867,137.5843871,8.075,1078349.7187969924,-0.052,264292.3273855702,0.8184037170617547,0.4770752077423182,Mild,1047988.23,1013367.6733333333,26706.51993636505,94522.49166135048,0.09327561372708068,0.09152061604194825,-5.795590422725628,25969.79999999993,-0.006,1568087.5798027352,126565.75,0.907
18,2012-03-23,1031139.3,0,58.06,3.889,137.6552903,8.075,1078349.7187969924,-0.044,265142.5302134225,0.8210364425799481,0.5141343843212247,Mild,1046307.7775,1015082.4075000001,27747.353156447683,94653.52782661834,0.09324713651548368,0.16963860585748247,0.8924369397135035,15168.47749999992,-0.006,1581266.8772301974,127695.27,0.907
18,2012-03-30,1009121.2,0,45.35,3.921,137.7261935,8.075,1078349.7187969924,-0.064,257363.22366743177,0.7969471568394902,0.468070729320744,Mild,1036793.3500000001,1017735.335,33315.32266733485,93941.33091982541,0.09230428352949484,-0.09169696570886116,-2.135317701497763,27672.15000000014,-0.006,1546705.1320373118,124968.57,0.908
18,2012-04-06,1200815.3,0,43.8,3.957,137.7970968,8.304,1078349.7187969924,0.114,303466.08541824616,0.9397085975414979,0.48003053595578493,Mild,1065773.5575,1043625.7558333334,90479.84085393736,98288.1475238117,0.09417949583404904,1.5992726297805673,18.996142386068215,0.0,-0.006,1839572.4045533044,144606.85,0.906
18,2012-04-13,998443.5,0,47.75,4.025,137.868,8.304,1078349.7187969924,-0.074,248060.4968944099,0.7681404705267847,0.24758100677841527,Mild,1059879.825,1048702.4833333334,94938.02527991158,93779.46764734683,0.08942428299517884,-0.5359273686893796,-16.852866548252678,61436.32499999995,-0.006,1528765.0993592544,120236.45,0.911
18,2012-04-20,1025813.8,0,60.88,4.046,137.9230667,8.304,1078349.7187969924,-0.049,253537.7656945131,0.7851013001872358,-0.3177000254859647,Mild,1058548.45,1065388.2816666667,95511.03248073824,63347.2508365383,0.059459308804710564,-0.6247229539413631,2.741296828513584,32734.649999999907,-0.006,1570045.986885696,123532.49,0.941
18,2012-04-27,961186.23,0,50.43,4.023,137.9781333,8.304,1078349.7187969924,-0.109,238922.75167785236,0.7398446636648475,-0.5001270121249837,Mild,1046564.7075,1058006.1308333334,106190.0505071775,70130.95726156517,0.0662859649086597,-1.3805586664420866,-6.30012678714208,85378.47750000004,-0.006,1470543.9757169667,115749.79,0.934
18,2012-05-04,1050027.89,0,49.66,3.991,138.0332,8.304,1078349.7187969924,-0.026,263098.9451265347,0.8147083071861384,-0.3178992579593849,Mild,1008867.855,1048707.1624999999,38137.98663166578,62079.832738600584,0.05919653737332092,0.021274662668007205,9.242918513304122,0.0,-0.006,1605824.2769669194,126448.45,0.941
18,2012-05-11,1060433.1,0,57.44,3.947,138.0882667,8.304,1078349.7187969924,-0.017,268668.12769191794,0.8319537556544773,-0.14770184037403977,Mild,1024365.255,1044077.77,44546.4093601837,58579.29192220412,0.05610625338972988,0.2791998582318249,0.9909460595375341,0.0,-0.006,1621090.4146625546,127701.48,0.944
18,2012-05-18,1047444.59,0,62.31,3.899,138.1065806,8.304,1078349.7187969924,-0.029,268644.41908181587,0.8318803399226403,-0.21428343622116083,Mild,1029772.9524999999,1044876.3933333334,46067.82106515821,58552.15459725484,0.05603739827106583,0.04386169363589819,-1.2248306847457036,0.0,-0.006,1601022.466885203,126137.35,0.944
18,2012-05-25,1088446.58,0,65.48,3.85,138.1101935,8.304,1078349.7187969924,0.009,282713.3974025974,0.875446130374783,-0.30185303457237334,Mild,1061588.04,1048315.3658333333,18765.12104286488,59896.15565800526,0.05713562694026929,0.6700131874207039,3.914478187337833,0.0,-0.006,1663650.6206418788,131074.97,0.943
18,2012-06-01,1118313.7,0,71.42,3.798,138.1138065,8.304,1078349.7187969924,0.037,294448.05160610843,0.9117834872462035,-0.39181315415997053,Hot,1078659.4925,1051100.3016666665,31489.759053984617,62473.05572078181,0.05943586508511323,1.0758781935325556,2.7440133993530402,0.0,-0.006,1709256.7019732913,134671.69,0.941
18,2012-06-08,1110479.94,0,59.1,3.746,138.1174194,8.304,1078349.7187969924,0.03,296444.191137213,0.9179647034328037,-0.5046868108493955,Mild,1091171.2025,1058472.0941666665,31775.16180327914,63931.62248912737,0.06039991308364217,0.8134917245714863,-0.7004975437571725,0.0,-0.006,1697239.0029186609,133728.32,0.94
18,2012-06-15,1057425.83,0,66.58,3.683,138.1295333,8.304,1078349.7187969924,-0.019,287109.9185446647,0.8890603328013227,-0.41128628950553775,Mild,1093666.5125,1060662.6383333332,27269.090923167212,63357.71971462796,0.05973409209000214,-0.051087828727298806,-4.777583825602461,36240.68249999988,-0.006,1616010.251006997,127339.33,0.94
18,2012-06-22,1080357.89,0,70.92,3.629,138.1629,8.304,1078349.7187969924,0.002,297701.26481124276,0.9218573392032909,-0.3819371327951526,Hot,1091644.3399999999,1066599.0291666666,28073.267060745566,61396.403034292714,0.05756277790939084,0.22409880959391681,2.1686684162046443,11286.449999999953,-0.006,1650657.4205639586,130100.9,0.942
18,2012-06-29,1097006.3,0,70.17,3.577,138.1962667,8.304,1078349.7187969924,0.017,306683.33799273137,0.9496710943408997,-0.7081122533710991,Hot,1086317.49,1057948.2791666668,22864.233341865875,46198.455717418874,0.04366797189160215,0.8454399660507839,1.5410087855238563,0.0,-0.006,1675689.5130543832,132105.77,0.956
18,2012-07-06,1158247.31,0,76.08,3.538,138.2296333,8.535,1078349.7187969924,0.074,327373.46240814024,1.0137398279872525,-0.7517529240210581,Hot,1098259.3325,1071265.2633333334,43158.48354219005,50333.652624991555,0.046985237314961646,1.728109170115711,5.582557730069548,0.0,-0.006,1768808.7799907844,135705.6,0.953
18,2012-07-13,1024784.92,0,75.09,3.561,138.263,8.535,1078349.7187969924,-0.05,287780.0954787981,0.8911355927962286,-0.5333429861999279,Hot,1090099.105,1071179.5233333332,54932.44705812206,50418.91873762044,0.04706859834355788,-0.9201824333990624,-11.522788686640684,65314.18499999994,-0.006,1564615.0058242504,120068.53,0.953
18,2012-07-20,1033543.56,0,77.43,3.61,138.2331935,8.535,1078349.7187969924,-0.042,286300.1551246538,0.8865528313561114,-0.21858529100738242,Hot,1078395.5225,1077209.3008333333,62205.20944587037,39131.92557432507,0.03632713303167032,-1.115859753704092,0.854680804631669,44851.96249999991,-0.006,1578327.7231243537,121094.73,0.964
18,2012-07-27,924506.26,0,72.97,3.701,138.2033871,8.535,1078349.7187969924,-0.143,249799.04350175627,0.7735240282706372,-0.06473898378059564,Hot,1035270.5125000001,1066749.1649999998,95751.31395139023,58861.00721633403,0.05517792668376173,-2.4165897208861753,-10.5498504581655,110764.25250000006,-0.006,1412120.995832687,108319.42,0.945
18,2012-08-03,1052066.58,0,72.67,3.698,138.1735806,8.535,1078349.7187969924,-0.024,284496.1005949162,0.8809664227474144,-0.05656180913153371,Hot,1008725.3300000001,1066051.9549999998,57286.329592462105,58992.02741166378,0.05533691593076605,-0.23707228948762335,13.797669688034354,0.0,-0.006,1607307.4364690015,123264.98,0.945
18,2012-08-10,967304.07,0,75.7,3.772,138.1437742,8.535,1078349.7187969924,-0.103,256443.28472958642,0.7940984875131798,-0.1288635179153731,Hot,994355.1174999999,1059373.5783333334,59095.879705124324,65470.57247373951,0.06180121329506964,-1.40627315226643,-8.05676290943489,27051.047499999986,-0.006,1478129.3448187683,113333.81,0.938
18,2012-08-17,1048134.24,0,73.25,3.84,138.1857097,8.535,1078349.7187969924,-0.028,272951.625,0.8452179701461984,-0.2288316048616719,Hot,998002.7875,1056014.2166666666,62663.67102754764,64874.71424424892,0.06143356142403789,-0.12146452987829723,8.356231768982436,0.0,-0.006,1601159.2041541238,122804.25,0.939
18,2012-08-24,1145840.91,0,68.52,3.874,138.2814516,8.535,1078349.7187969924,0.063,295777.209602478,0.915899338264475,-0.07541915717154737,Mild,1053336.45,1058308.1508333334,73000.73307179149,67702.87870546158,0.0639727461724177,1.2928956765261634,9.321961469362927,0.0,-0.006,1749206.7112316452,134252.01,0.936
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,1078349.7187969924,0.036,287615.1467559217,0.8906248150174636,0.025807000405879087,Hot,1069594.1124999998,1058859.5916666668,79569.46487942181,68191.63427468234,0.0644010167272011,0.8540290748678422,-2.5085227581898684,0.0,-0.006,1704147.5624977737,130884.27,0.936
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,1078349.7187969924,0.005,276337.9852078552,0.8557041231451673,0.0707280535155749,Hot,1098648.405,1061034.2091666667,42221.651865046915,68556.86592915987,0.06461324746824539,0.32800552546508205,-3.005646160272013,15127.165000000037,0.078,1651784.0614157282,126950.35,0.935
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,1078349.7187969924,-0.109,240841.54964894685,0.7457863851191496,-0.11613770359948418,Mild,1076733.8699999999,1051044.06,81582.1085061765,74003.30105664002,0.07040932333192579,-1.2238367573722413,-11.356043191179166,116257.7699999999,-0.006,1463209.6233969994,112533.81,0.93
18,2012-09-21,971386.65,0,60.23,4.056,138.6534,8.535,1078349.7187969924,-0.099,239493.75,0.7416128086348674,-0.1885645160084567,Mild,1033120.3049999999,1040575.7558333332,78910.50386581582,75774.26103935119,0.07281955265108808,-0.9130950917146107,1.1359522636742447,61733.65499999991,-0.006,1478912.0513387918,113812.14,0.927
18,2012-09-28,1002856.2,0,58.24,4.018,138.7395,8.535,1078349.7187969924,-0.07,249590.89099054257,0.7728794662790796,0.003283190859591866,Mild,1004560.0475,1027626.4966666667,55622.66248631973,66553.52970172097,0.06476431847329941,-0.3721860700353843,3.239652305289553,1703.8475000000326,-0.006,1525876.132019294,117499.26,0.935
18,2012-10-05,1092204.79,0,59.68,4.027,138.8256,8.243,1078349.7187969924,0.013,271220.4593990564,0.8398572683177462,0.0896239197770992,Mild,1006730.935,1033244.8191666667,59748.142796575,69089.26394209277,0.06686630570072899,0.8533883192437928,8.909411937623757,0.0,-0.006,1660792.055482532,132500.88,0.933
18,2012-10-12,1074079.0,0,50.97,4.029,138.9117,8.243,1078349.7187969924,-0.004,266586.99429138744,0.8255093487072761,0.15449992293805942,Mild,1035131.66,1036622.7725,57385.73887643782,70088.90754297162,0.06761274149316608,0.5344102057381271,-1.6595596508966137,0.0,-0.006,1632217.9148271729,130301.95,0.932
18,2012-10-19,1048706.75,0,51.96,4.0,138.8336129,8.243,1078349.7187969924,-0.027,262176.6875,0.8118524578426825,-0.11875069300915442,Mild,1054461.685,1046972.8133333334,38754.0379908534,60548.578964090084,0.057832045104702,0.028637115789207915,-2.3622331318273626,5754.935000000056,-0.006,1594557.478700879,127223.92,0.942
18,2012-10-26,1127516.25,0,56.09,3.917,138.7281613,8.243,1078349.7187969924,0.046,287851.9913198877,0.8913582243957573,-0.1560998742279861,Mild,1085626.6975,1053260.2858333334,33138.28476019213,64887.55698496012,0.061606383396124606,1.1443791015876579,7.514922546269487,0.0,-0.006,1715690.3973636152,136784.7,0.938
19,2010-02-05,1507637.17,0,20.96,2.954,131.5279032,8.35,1435070.637293233,0.051,510371.4184157075,1.2386972485964634,,Cold,,,,,,,,0.0,-0.007,2419689.726141352,180555.35,
19,2010-02-12,1536549.95,1,23.22,2.94,131.5866129,8.35,1435070.637293233,0.071,522636.037414966,1.2684640992885041,,Cold,1522093.56,,20444.422800954726,,,,1.9177545217991643,0.0,0.091,2464993.1439749985,184017.96,
19,2010-02-19,1515976.11,0,28.57,2.909,131.637,8.35,1435070.637293233,0.056,521133.0732210382,1.2648163291654504,,Cold,1520054.4100000001,,14881.586272961587,,,,-1.3389633054232908,4078.3000000000466,-0.007,2431056.8908377024,181554.03,
19,2010-02-26,1373270.06,0,30.33,2.91,131.686,8.35,1435070.637293233,-0.043,471914.10996563575,1.1453594157033054,,Cold,1483358.3225,,74391.2120116597,,,,-9.413476179383862,110088.26249999995,-0.007,2201390.493227036,164463.48,0.95
19,2010-03-05,1495844.57,0,32.92,2.919,131.735,8.35,1435070.637293233,0.042,512451.0346008907,1.2437445822710638,,Cold,1480410.1725,,73334.47315940874,,,,8.92573963201382,0.0,-0.007,2396988.9639066686,179143.06,0.956
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,1435070.637293233,0.023,499621.9196732471,1.2126076714069522,,Cold,1463244.9849999999,1482861.1766666668,63141.00713920603,58302.44330620248,0.039317533039243034,-0.2567984430435356,-1.8688686351951755,0.0,-0.007,2351317.7954919524,175795.11,0.961
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,1435070.637293233,-0.071,450317.6858108108,1.0929438018682955,,Mild,1417486.0450000002,1461443.9157142858,76992.56316182557,77740.20332584766,0.05319410652022993,-1.65298726034538,-9.193394842063007,84545.69500000007,-0.007,2134499.2864553533,159633.57,0.947
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,1435070.637293233,-0.006,481614.3941950725,1.168902496197323,,Cold,1430924.3925,1457141.3575,71173.76945938684,72995.0171306768,0.05009467115524981,-0.41260223894574105,7.058312849483461,3900.942500000121,-0.007,2284485.857763923,170901.01,0.95
